# Redshift log10(MStarSat_Threshold)[msun] log10(M200c)[msun] mean_velbias stddev_velbias
0.000000000000000000e+00 1.000000000000000000e+01 1.549999999999999289e+01 1.007084530822451418e+00 1.099867868818146105e-02
0.000000000000000000e+00 1.000000000000000000e+01 1.559999999999999254e+01 1.004664056451813892e+00 1.451457845080922869e-02
0.000000000000000000e+00 1.009999999999999964e+01 1.350000000000000000e+01 9.231528455168188652e-01 4.775907239932130829e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.359999999999999964e+01 9.320727813053358846e-01 4.482627415907225639e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.369999999999999929e+01 9.404178593462400038e-01 4.387858410890795036e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.379999999999999893e+01 9.478668124768694359e-01 4.088706739850895937e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.389999999999999858e+01 9.547028963507784294e-01 3.920537189970267795e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.399999999999999822e+01 9.609084723769282244e-01 3.768611143043379928e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.409999999999999787e+01 9.667080369126169748e-01 3.669915908780122492e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.419999999999999751e+01 9.722929843367645875e-01 3.707476029019422629e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.429999999999999716e+01 9.771205777889079291e-01 3.857602549628578233e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.439999999999999680e+01 9.815994920211746910e-01 3.650440815818880788e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.449999999999999645e+01 9.859998456885638030e-01 3.509952780072841168e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.459999999999999609e+01 9.899890973536211725e-01 3.532944375808544975e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.469999999999999574e+01 9.940008832318407705e-01 3.608457720589282932e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.479999999999999538e+01 9.978882497839249854e-01 3.723691155907042378e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.489999999999999503e+01 1.001987571844061398e+00 4.030221750273690028e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.499999999999999467e+01 1.005503854730719349e+00 4.268269434013106586e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.509999999999999432e+01 1.008612507802806535e+00 4.715743132550572619e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.519999999999999396e+01 1.010584988704798626e+00 5.298440293897575294e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.529999999999999361e+01 1.011050218899472108e+00 6.206451415462888900e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.539999999999999325e+01 1.010153390399059159e+00 7.976264358556870229e-03
0.000000000000000000e+00 1.009999999999999964e+01 1.549999999999999289e+01 1.006919008971985274e+00 1.092322702077564225e-02
0.000000000000000000e+00 1.009999999999999964e+01 1.559999999999999254e+01 1.004549281964918883e+00 1.448525712121438193e-02
0.000000000000000000e+00 1.019999999999999929e+01 1.350000000000000000e+01 9.282442057722102291e-01 4.961920254347777087e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.359999999999999964e+01 9.368581916647276131e-01 4.759179191518489102e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.369999999999999929e+01 9.448860321105065907e-01 4.361777134395156304e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.379999999999999893e+01 9.520096036292275965e-01 4.177298342036280671e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.389999999999999858e+01 9.585116924529819560e-01 3.985095145618125327e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.399999999999999822e+01 9.643762016106813828e-01 3.876633044567100433e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.409999999999999787e+01 9.698284052324129823e-01 3.721595144482408527e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.419999999999999751e+01 9.750609811376739211e-01 3.665644332279542443e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.429999999999999716e+01 9.795302452166277929e-01 3.731541211711915038e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.439999999999999680e+01 9.836478067485021626e-01 3.759837503169200131e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.449999999999999645e+01 9.876822606820031547e-01 3.556099489233175304e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.459999999999999609e+01 9.913019072733598724e-01 3.522364143724341940e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.469999999999999574e+01 9.949417458659994828e-01 3.686971966888016958e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.479999999999999538e+01 9.984533207779020536e-01 3.652861761107052251e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.489999999999999503e+01 1.002174801098505430e+00 4.007979104420580745e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.499999999999999467e+01 1.005310327105737311e+00 4.271791418484489726e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.509999999999999432e+01 1.008035908629405064e+00 4.738260342354709900e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.519999999999999396e+01 1.009624268324665231e+00 5.347121240120437241e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.529999999999999361e+01 1.009706134583300274e+00 6.289558047995158843e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.539999999999999325e+01 1.008426263349185392e+00 7.839282912603452377e-03
0.000000000000000000e+00 1.019999999999999929e+01 1.549999999999999289e+01 1.004813759272246809e+00 1.059682014561186617e-02
0.000000000000000000e+00 1.019999999999999929e+01 1.559999999999999254e+01 1.002069087432856165e+00 1.424927191675543978e-02
0.000000000000000000e+00 1.030000000000000071e+01 1.350000000000000000e+01 9.337419184738389166e-01 5.305229544235088267e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.359999999999999964e+01 9.421254000343233237e-01 4.964616636019592716e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.369999999999999929e+01 9.499150526974952102e-01 4.518982243751357153e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.379999999999999893e+01 9.567910798977169451e-01 4.252882833926890579e-03
0.000000000000000000e+00 1.030000000000000071e+01 1.389999999999999858e+01 9.630387513419352841e-01 4.027519972191494213e-03
